;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
495;CHEMBL3699738;nM;154.0;CCNC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.8124792791635365;410.210661452;4;2;4.755900000000003;yes
497;CHEMBL3699739;nM;154.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C6CC6;6.8124792791635365;379.20484780000004;3;1;5.883600000000004;yes
498;CHEMBL3703156;nM;154.0;NC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5;6.8124792791635365;382.179361324;4;2;4.105100000000003;yes
500;CHEMBL3703129;nM;159.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cccnc6;6.798602875679549;416.20009676800004;4;1;6.068200000000005;yes
501;CHEMBL2325730;nM;159.0;NC(=O)C(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4;6.798602875679549;427.152350624;6;4;1.2518000000000011;yes
503;CHEMBL3699752;nM;160.0;Cc1cc(Cl)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5;6.795880017344076;387.150225384;3;1;5.968020000000005;yes
504;CHEMBL3699710;nM;161.0;CCc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.793174123968151;368.20009676800004;4;1;4.963600000000003;yes
505;CHEMBL3699716;nM;162.0;NC1(CCC1)c2ccc(cc2)c3nc4c(Br)cccn4c3c5ccccc5;6.790484985457369;417.08405974;3;1;5.768700000000004;yes
506;CHEMBL3699696;nM;163.0;COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.787812395596043;369.184112356;4;1;5.014800000000004;yes
508;CHEMBL3699705;nM;165.0;COc1cc(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)ccn1;6.782516055786092;477.2164751040001;7;1;5.383800000000005;yes
511;CHEMBL3699747;nM;170.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccn[nH]6;6.769551078621726;405.1953457360001;4;2;5.3963000000000045;yes
514;CHEMBL259141;nM;180.0;NC1CCN(CC1)c2ncnc3[nH]ccc23;6.7447274948966935;217.13274547999998;4;2;0.8853999999999993;yes
516;CHEMBL507204;nM;185.0;CN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8cc[n+]([O-])cc8)cc5;6.732828271596986;638.3230058360002;9;1;4.908700000000004;yes
517;CHEMBL450266;nM;188.0;CN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5;6.72584215073632;638.3230058360002;9;2;4.963600000000003;yes
518;CHEMBL3699776;nM;190.0;Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6ccn[nH]6;6.721246399047171;419.2109958000001;4;2;5.704720000000005;yes
520;CHEMBL2325985;nM;190.0;NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5;6.721246399047171;474.193487164;5;3;4.0092000000000025;yes
521;CHEMBL3699715;nM;192.0;CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.71669877129645;367.20484780000004;3;1;5.568600000000005;yes
523;CHEMBL3699679;nM;193.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)n6cccn6;6.714442690992227;405.1953457360001;5;1;5.191900000000005;yes
524;CHEMBL3699713;nM;198.0;COC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.703334809738469;397.17902697600005;5;1;4.792800000000003;yes
526;CHEMBL374742;nM;200.0;C1CC(CCN1)(c2ccccc2)c3ccc(cc3)c4cn[nH]c4;6.698970004336019;303.17354767200004;2;2;3.7462000000000026;yes
527;CHEMBL1096290;nM;200.0;CCn1c(nc2c(nc(CN3CCCC3)cc12)C#CC(C)(C)O)c4nonc4N;6.698970004336019;395.20697304000004;9;2;1.8015999999999996;yes
528;CHEMBL1096292;nM;200.0;CCn1c(nc2c(nc(OCCCN)cc12)C#CC(C)(C)O)c3nonc3N;6.698970004336019;385.18623759600007;10;3;0.9334;yes
529;CHEMBL3679634;nM;200.0;NC(=O)N1C(=N)C=Cc2nc(c3ccc(cc3)C4(CCC4)NC(=O)Cc5cccnc5)c(cc12)c6ccccc6;6.698970004336019;528.2273741360001;6;3;4.909670000000005;yes
531;CHEMBL3699766;nM;203.0;Cc1cc(c2cn[nH]c2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1;6.692503962086787;419.21099580000003;4;2;5.7047200000000045;yes
532;CHEMBL3703132;nM;203.0;COC(=O)\C=C\c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.692503962086787;423.19467704000004;5;1;5.192400000000004;yes
533;CHEMBL3699701;nM;204.0;COC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5;6.690369832574102;397.17902697600005;5;1;4.792800000000004;yes
534;CHEMBL521823;nM;204.0;CCn1c(nc2cncc(OCC3CCNCC3)c12)c4nonc4N;6.690369832574102;343.17567291200004;9;2;1.4617999999999998;yes
535;CHEMBL3703126;nM;210.0;Cn1cc(cn1)c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2;6.6777807052660805;419.21099580000003;5;1;5.406700000000004;yes
536;CHEMBL3699750;nM;210.0;Cc1ccn2c(c3ccccc3)c(nc2c1Cl)c4ccc(cc4)C5(N)CCC5;6.6777807052660805;387.150225384;3;1;5.968020000000005;yes
538;CHEMBL606200;nM;210.0;CC(C)(C)c1ccc(CNC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34)cc1;6.6777807052660805;406.24810958000006;5;3;2.8695000000000004;yes
539;CHEMBL2325984;nM;210.0;NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5;6.6777807052660805;460.1778371;5;3;3.8148000000000017;yes
542;CHEMBL3672033;nM;214.0;COC(=O)c1cnn2cc(c3ccc(F)cc3F)c(nc12)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4;6.669586226650809;578.199028448;9;1;4.907600000000003;yes
543;CHEMBL3699721;nM;216.0;NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cccn4c3c5ccccc5;6.665546248849069;373.13457532;3;1;5.659600000000005;yes
544;CHEMBL3944710;nM;220.0;Cc1cn2c(c3ccccc3)c(nc2c(C)n1)c4ccc(cc4)C5(N)CCC5;6.657577319177793;368.20009676800004;4;1;5.0180400000000045;yes
546;CHEMBL3703148;nM;221.0;NC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.655607726314889;397.19026035600007;4;3;4.496800000000003;yes
547;CHEMBL3672509;nM;222.0;NC(=O)\C=C\c1cnc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5;6.653647025549362;409.19026035600007;5;2;3.899700000000002;yes
553;CHEMBL3699687;nM;229.0;Cc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.6401645176601125;353.18919773600004;3;1;5.314620000000004;yes
555;CHEMBL3699726;nM;231.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cn[nH]c6;6.636388020107856;405.1953457360001;4;2;5.3963000000000045;yes
556;CHEMBL3699719;nM;233.0;CCOC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5;6.632644078973981;411.19467704000004;5;1;5.182900000000005;yes
558;CHEMBL3699734;nM;239.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCC6CC6;6.621602099051862;436.226311516;4;2;5.146000000000004;yes
559;CHEMBL3699684;nM;241.0;Cc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5;6.617982957425133;353.18919773600004;3;1;5.314620000000005;yes
561;CHEMBL261247;nM;246.0;NC(C1CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4;6.609064892896622;307.179695672;4;2;2.8743000000000007;yes
562;CHEMBL2177380;nM;249.0;CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4;6.603800652904264;457.22445294399995;6;2;3.1010000000000018;yes
563;CHEMBL606467;nM;250.0;Cc1n[nH]c2ncc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c(nc3c6cocc6)C#N;6.6020599913279625;490.18657194400004;8;3;4.285100000000003;yes
564;CHEMBL596990;nM;250.0;NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N4CCc5ccccc5C4;6.6020599913279625;376.20115938799995;5;2;1.840499999999999;yes
566;CHEMBL3672034;nM;253.0;Fc1ccc(cc1)c2cn3ccnc3nc2c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4;6.5968794788241825;502.2029709560002;7;1;4.981900000000003;yes
567;CHEMBL3699723;nM;253.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C6CC6;6.5968794788241825;379.20484780000004;3;1;5.883600000000004;yes
569;CHEMBL383541;nM;257.0;N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc3c[nH]c4ccccc34;6.590066876668706;370.179361324;4;2;4.077100000000003;yes
572;CHEMBL227381;nM;260.0;Clc1ccc(COCCNCCNS(=O)(=O)c2cccc3cnccc23)cc1;6.585026652029183;419.107040244;5;2;2.972900000000001;yes
573;CHEMBL3699694;nM;263.0;NC1(CCC1)c2ccc(cc2)c3nc4c(CO)cccn4c3c5ccccc5;6.580044251510242;369.184112356;4;2;4.4985000000000035;yes
574;CHEMBL3672489;nM;264.0;NC1(CCC1)c2ccc(cc2)c3nn4c(Br)cnc4cc3c5ccccc5;6.578396073130167;418.07930870800004;4;1;5.163700000000004;yes
575;CHEMBL3699746;nM;267.0;COc1cncc(c1)c2cccn3c(c4ccccc4)c(nc23)c5ccc(cc5)C6(N)CCC6;6.573488738635424;446.210661452;5;1;6.076800000000006;yes
577;CHEMBL261260;nM;270.0;NC1CCN(CC1)c2ncnc3[nH]cnc23;6.568636235841013;218.12799444799998;5;2;0.2803999999999996;yes
580;CHEMBL3699685;nM;274.0;Cc1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5;6.562249437179612;353.18919773600004;3;1;5.314620000000005;yes
581;CHEMBL3699720;nM;277.0;NC1(CCC1)c2ccc(cc2)c3nc4c(F)cccn4c3c5ccccc5;6.557520230935554;357.16412586;3;1;5.145300000000003;yes
582;CHEMBL3672485;nM;277.0;Cc1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6;6.557520230935554;430.21574683200004;4;1;6.376620000000006;yes
583;CHEMBL3672481;nM;278.0;CS(=O)(=O)c1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6;6.555955204081924;494.17764707200007;6;1;5.471700000000006;yes
584;CHEMBL3699729;nM;279.0;CC(C)NC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.554395796726402;424.226311516;4;2;5.144400000000004;yes
585;CHEMBL1258662;nM;279.0;N[C@H](Cc1ccc(Br)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;6.554395796726402;439.10077242400007;5;1;2.610900000000001;yes
586;CHEMBL223339;nM;280.0;NC[C@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3;6.552841968657781;297.103275192;2;2;3.820700000000002;yes
590;CHEMBL502113;nM;284.0;OCCN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5;6.546681659952962;668.3335705200001;10;3;4.326100000000003;yes
591;CHEMBL3703128;nM;288.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccncc6;6.5406075122407685;416.20009676800004;4;1;6.068200000000005;yes
592;CHEMBL259356;nM;290.0;NCC1CCN(CC1)c2ncnc3[nH]cnc23;6.5376020021010435;232.14364451199998;5;2;0.5279999999999998;yes
593;CHEMBL3699670;nM;291.0;COc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.536107011014093;370.179361324;5;1;4.409800000000002;yes
594;CHEMBL3699669;nM;293.0;Cc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.53313237964589;354.18444670400004;4;1;4.709620000000003;yes
595;CHEMBL3699733;nM;295.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NC6CC6;6.5301779840218375;422.210661452;4;2;4.898400000000004;yes
599;CHEMBL3703145;nM;305.0;CON(C)C(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5;6.515700160653214;426.205576072;5;1;4.639600000000003;yes
600;CHEMBL3703149;nM;308.0;CNC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.511449283499554;411.20591042000007;4;3;4.757500000000003;yes
601;CHEMBL2012702;nM;311.0;CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(Br)c34)c1C;6.507239610973163;492.11523261200006;7;2;3.377320000000002;yes
602;CHEMBL3703150;nM;313.0;CS(=O)(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.5044556624535526;432.161997008;5;2;4.377700000000003;yes
603;CHEMBL3699683;nM;313.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C#N;6.5044556624535526;364.16879664000004;4;1;4.877880000000004;yes
605;CHEMBL1096636;nM;316.0;CCn1c(nc2c(nc(OCCCCN)cc12)C#CC(C)(C)O)c3nonc3N;6.5003129173815966;399.20188766000007;10;3;1.3235;yes
607;CHEMBL3672510;nM;326.0;NC1(CCC1)c2ccc(cc2)c3nn4c(C=C)cnc4cc3c5ccccc5;6.4867823999320615;366.184446704;4;1;5.044200000000004;yes
608;CHEMBL3699671;nM;328.0;CCOc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.484126156288321;384.195011388;5;1;4.799900000000004;yes
610;CHEMBL3672019;nM;332.0;Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ccnn6cc5c7ccccc7)CC3;6.478861916295964;501.2389418640001;9;1;4.6223000000000045;yes
611;CHEMBL3699741;nM;338.0;NC(=O)C1(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)CC1;6.471083299722345;453.21647510400004;6;2;4.045500000000002;yes
612;CHEMBL2325987;nM;344.0;CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(F)cc4;6.46344155742847;382.191737576;5;3;2.2721;yes
613;CHEMBL2177389;nM;356.0;CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3CC[C@@H](CO)c23)c4ccc(Cl)cc4;6.448550002027124;457.22445294399995;6;2;2.5825000000000005;yes
614;CHEMBL3699693;nM;357.0;NC1(CCC1)c2ccc(cc2)c3nc4cc(CO)ccn4c3c5ccccc5;6.447331783887807;369.184112356;4;2;4.4985000000000035;yes
616;CHEMBL3703121;nM;369.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cnc[nH]6;6.4329736338409385;405.1953457360001;4;2;5.3963000000000045;yes
619;CHEMBL3699703;nM;385.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(CO)cn4c3c5ccccc5;6.414539270491499;369.184112356;4;2;4.4985000000000035;yes
620;CHEMBL3699722;nM;385.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(F)cn4c3c5ccccc5;6.414539270491499;357.16412586;3;1;5.145300000000003;yes
622;CHEMBL3699761;nM;392.0;Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6;6.406713932979543;453.17202344800006;4;2;6.358120000000006;yes
623;CHEMBL3703171;nM;397.0;NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cc(cn4c3c5ccccc5)C#N;6.401209493236885;398.12982428800007;4;1;5.531280000000004;yes
624;CHEMBL389176;nM;400.0;NC(c1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34;6.3979400086720375;301.13274548000004;4;2;3.0680000000000005;yes
625;CHEMBL3544960;nM;402.0;NC[C@@](O)(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3;6.39577394691553;313.09818981200004;3;3;2.9247000000000005;yes
626;CHEMBL3699678;nM;402.0;NC1(CCC1)c2ccc(cc2)c3nc4nc(ccn4c3c5ccccc5)N6C=CC=CC6=O;6.39577394691553;433.190260356;6;1;4.552100000000004;yes
627;CHEMBL3699763;nM;410.0;Cc1cc(c2cccnc2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1;6.3872161432802645;430.21574683200004;4;1;6.376620000000006;yes
628;CHEMBL3699704;nM;416.0;COCCOc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5;6.380906669373259;414.205576072;6;1;4.426400000000003;yes
629;CHEMBL3672022;nM;417.0;Cc1nc2nc(c3ccc(CN4CCC(CC4)n5ncc6c(N)ncnc56)cc3)c(cn2n1)c7ccccc7;6.379863945026242;516.2498408960001;10;1;4.325720000000003;yes
630;CHEMBL3703159;nM;417.0;NC(=O)CCc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5;6.379863945026242;410.210661452;4;2;4.424100000000003;yes
631;CHEMBL3699690;nM;419.0;COCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.377785977033705;383.19976242;4;1;5.152600000000004;yes
632;CHEMBL499683;nM;421.0;O[C@@H]1CN(CCN1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5;6.375717904164333;624.307355772;10;3;4.646500000000003;yes
633;CHEMBL3699724;nM;422.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(C=C)cn4c3c5ccccc5;6.374687549038327;365.18919773600004;3;1;5.649200000000005;yes
635;CHEMBL3699673;nM;426.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C#N;6.3705904008972825;364.16879664000004;4;1;4.877880000000004;yes
636;CHEMBL227605;nM;430.0;NC(Cc1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34;6.366531544420412;315.14839554400004;4;2;3.2624000000000013;yes
637;CHEMBL3672494;nM;431.0;NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(O)nc6;6.3655227298392685;433.190260356;6;2;5.1688000000000045;yes
638;CHEMBL1258898;nM;433.0;N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34;6.3635121036466336;429.11231565200006;5;1;3.1552000000000016;yes
639;CHEMBL2035021;nM;435.0;NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5;6.361510743045362;339.17354767200004;3;1;5.006200000000003;yes
640;CHEMBL3672024;nM;435.0;Cc1nc2nc(c3ccc(CN4CCC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c(cn2n1)c7ccccc7;6.361510743045362;513.238941864;8;1;4.936320000000004;yes
641;CHEMBL3703154;nM;459.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(O)cn4c3c5ccccc5;6.338187314462738;355.168462292;4;2;4.711800000000003;yes
642;CHEMBL3703130;nM;462.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccccn6;6.335358024443875;416.20009676800004;4;1;6.068200000000005;yes
644;CHEMBL253458;nM;468.0;Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ncnc(N)c6cc5c7ccccc7)CC3;6.329754146925875;528.2498408960001;10;2;4.5000000000000036;yes
645;CHEMBL3699778;nM;475.0;Cc1cc([nH]n1)c2cc(C)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2;6.323306390375134;433.22664586400003;4;2;6.013140000000005;yes
646;CHEMBL3672069;nM;476.0;CNc1c(c2ccccc2)c(nc3nccn13)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4;6.3223930472795065;513.2389418640001;8;2;4.884500000000003;yes
647;CHEMBL2012703;nM;477.0;CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(c34)C(F)(F)F)c1C;6.321481620959887;482.1921051720001;7;2;3.6336200000000023;yes
648;CHEMBL3699745;nM;480.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cccc(F)c6;6.3187587626244115;433.195425988;3;1;6.812300000000006;yes
649;CHEMBL3699731;nM;482.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCCO;6.31695296176115;426.205576072;5;3;3.728300000000002;yes
651;CHEMBL3703165;nM;486.0;COC(=O)COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.3133637307377075;427.1895916600001;6;1;4.558000000000003;yes
653;CHEMBL513728;nM;500.0;NC[C@@H](Cc1ccccc1)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34;6.301029995663981;454.0462943280001;4;3;4.353700000000003;yes
654;CHEMBL3703122;nM;504.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ncc[nH]6;6.297569463554474;405.1953457360001;4;2;5.3963000000000045;yes
656;CHEMBL227029;nM;510.0;NCC(c1ccccc1)c2ccc(cc2)c3cn[nH]c3;6.292429823902062;263.142247544;2;2;3.167300000000001;yes
657;CHEMBL3699732;nM;515.0;COCCNC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.2881927709588075;440.22122613600004;5;2;4.382400000000003;yes
658;CHEMBL3699760;nM;516.0;Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6;6.28735029837279;481.17210370000004;3;1;7.774120000000005;yes
659;CHEMBL3699718;nM;519.0;NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C(=O)N6CCCC6;6.284832642151543;436.226311516;4;1;5.242200000000005;yes
660;CHEMBL3699744;nM;521.0;NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc(F)cc6;6.283162276700474;433.195425988;3;1;6.812300000000006;yes
661;CHEMBL252455;nM;529.0;CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nnc(N)s5)cc4;6.276544327964814;485.1456357360001;9;2;4.846700000000004;yes
663;CHEMBL3699672;nM;550.0;NC1(CCC1)c2ccc(cc2)c3nc4ncc(cn4c3c5ccccc5)c6ccccc6;6.259637310505756;416.200096768;4;1;6.0682000000000045;yes
665;CHEMBL3699664;nM;563.0;NC1(CCC1)c2ccc(cc2)c3nc4ncccn4c3c5ccccc5;6.249491605148653;340.16879664;4;1;4.401200000000003;yes
666;CHEMBL3699681;nM;564.0;NC1(CCC1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5;6.248720896016657;356.16371126;5;2;4.1068000000000024;yes
668;CHEMBL3703146;nM;586.0;Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1;6.23210238398191;354.18444670400004;4;2;4.588400000000003;yes
669;CHEMBL104264;nM;590.0;Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1;6.229147988357855;445.04595997999996;4;2;3.5786000000000024;yes
670;CHEMBL1315166;nM;590.0;Cl.Cl.Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1;6.229147988357855;516.999315404;4;2;4.422200000000004;yes
671;CHEMBL3703123;nM;596.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cc[nH]n6;6.224753740259764;405.1953457360001;4;2;5.3963000000000045;yes
672;CHEMBL3672010;nM;607.0;C(N1CCC(CC1)c2nc3cccnc3[nH]2)c4ccc(cc4)c5nc6nccn6cc5c7ccccc7;6.216811308924743;485.2327938640001;6;1;5.714200000000005;yes
673;CHEMBL3703168;nM;616.0;NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cccnc6O;6.210419287835574;432.195011388;5;2;5.773800000000005;yes
674;CHEMBL3703103;nM;621.0;NC1(CCC1)c2ccc(cc2)c3nc4cc(C=C)ccn4c3c5ccccc5;6.20690839982342;365.18919773600004;3;1;5.649200000000005;yes
675;CHEMBL1258551;nM;630.0;Cc1ccc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc1;6.200659450546419;375.20591042;5;1;2.1568199999999997;yes
676;CHEMBL2177819;nM;660.0;Nc1ncccc1c2nc3cccnc3n2c4ccc(CNC(=O)c5ccccc5)cc4;6.180456064458131;420.16985925999995;6;2;3.9947000000000026;yes
677;CHEMBL605326;nM;680.0;NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N4CCCC4c5ccccc5;6.167491087293763;390.21680945199995;5;2;2.6193;yes
679;CHEMBL3640020;nM;686.0;Cc1cc([nH]n1)c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2;6.163675884293247;419.21099580000003;4;2;5.7047200000000045;yes
680;CHEMBL255360;nM;696.0;Nc1ncnc2nc(c3ccc(CN4CCC(CC4)n5cnc6c(N)ncnc56)cc3)c(cc12)c7ccccc7;6.157390760389438;528.2498408960001;10;2;4.500000000000003;yes
681;CHEMBL2177818;nM;700.0;Nc1ncccc1c2nc3cccnc3n2c4ccc(CC(=O)Nc5ccccc5)cc4;6.154901959985742;420.16985925999995;6;2;4.2459000000000024;yes
682;CHEMBL3703158;nM;703.0;NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C#C;6.153044674980175;363.17354767200004;3;1;4.987500000000003;yes
683;CHEMBL3703155;nM;704.0;NC1(CCC1)c2ccc(cc2)c3nc4c(O)cccn4c3c5ccccc5;6.152427340857887;355.168462292;4;2;4.711800000000003;yes
684;CHEMBL1257163;nM;707.0;N[C@H](Cc1ccc(cc1)C(F)(F)F)C(=O)N2CCN(CC2)c3ncnc4ccccc34;6.150580586203099;429.17764498400004;5;1;2.8672000000000013;yes
685;CHEMBL2325986;nM;709.0;CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4;6.149353764816933;364.20115938799995;5;3;2.133;yes
686;CHEMBL3703142;nM;711.0;Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5;6.148130399270233;354.18444670400004;4;2;4.588400000000004;yes
