,molecule_chembl_id,units,IC50,smiles,pIC50
498,CHEMBL3703156,nM,154,NC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.8124792791635365
499,CHEMBL182101,nM,157,Cn1nnnc1c2cnc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(c2)c7ccccc7,6.804100347590767
500,CHEMBL3703129,nM,159,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cccnc6,6.798602875679549
501,CHEMBL2325730,nM,159,NC(=O)C(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.798602875679549
502,CHEMBL259968,nM,160,C(N1CCC(CC1)c2n[nH]c(n2)c3ccccn3)c4ccc(cc4)c5nc6cnccc6cc5c7ccccc7,6.795880017344075
503,CHEMBL3699752,nM,160,Cc1cc(Cl)cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.795880017344075
504,CHEMBL3699710,nM,161,CCc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.79317412396815
505,CHEMBL3699716,nM,162,NC1(CCC1)c2ccc(cc2)c3nc4c(Br)cccn4c3c5ccccc5,6.790484985457369
506,CHEMBL3699696,nM,163,COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.787812395596042
507,CHEMBL3672059,nM,165,Fc1ccc(cc1)c2cn3nc(nc3nc2c4ccc(CN5CCC(CC5)c6n[nH]c(n6)c7cc(Cl)ccn7)cc4)C8CC8,6.782516055786093
508,CHEMBL3699705,nM,165,COc1cc(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)ccn1,6.782516055786093
509,CHEMBL506077,nM,167.7,Oc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,6.775466937393914
510,CHEMBL500993,nM,168,OC1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.774690718274137
511,CHEMBL3699747,nM,170,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccn[nH]6,6.769551078621726
512,CHEMBL445464,nM,176.5,Cc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,6.753255290276158
513,CHEMBL503810,nM,180,Nc1ccc(cn1)c2nnc([nH]2)C3CCN(Cc4ccc(cc4)c5nc6nc(ncc6cc5c7ccccc7)N8CCN(CCO)CC8)CC3,6.7447274948966935
514,CHEMBL259141,nM,180,NC1CCN(CC1)c2ncnc3[nH]ccc23,6.7447274948966935
515,CHEMBL448826,nM,184,C[C@@H]1CN(C[C@H](C)O1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.735182176990463
516,CHEMBL507204,nM,185,CN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8cc[n+]([O-])cc8)cc5,6.732828271596986
517,CHEMBL450266,nM,188,CN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5,6.7258421507363195
518,CHEMBL3699776,nM,190,Cc1cc(cn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5)c6ccn[nH]6,6.721246399047171
519,CHEMBL501612,nM,190,OCCN1CCN(CC1)c2ccc3nc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ncccn8)cc5,6.721246399047171
520,CHEMBL2325985,nM,190,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5,6.721246399047171
521,CHEMBL3699715,nM,192,CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.71669877129645
522,CHEMBL508098,nM,192,CN1CCN(CC1)c2ccc3nc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ncccn8)cc5,6.71669877129645
523,CHEMBL3699679,nM,193,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)n6cccn6,6.714442690992226
524,CHEMBL3699713,nM,198,COC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.703334809738469
525,CHEMBL454210,nM,199,C[C@H]1CN([C@H](C)CN1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.701146923590294
526,CHEMBL374742,nM,200.0,C1CC(CCN1)(c2ccccc2)c3ccc(cc3)c4cn[nH]c4,6.698970004336019
527,CHEMBL1096290,nM,200,CCn1c(nc2c(nc(CN3CCCC3)cc12)C#CC(C)(C)O)c4nonc4N,6.698970004336019
528,CHEMBL1096292,nM,200,CCn1c(nc2c(nc(OCCCN)cc12)C#CC(C)(C)O)c3nonc3N,6.698970004336019
529,CHEMBL3679634,nM,200,NC(=O)N1C(=N)C=Cc2nc(c3ccc(cc3)C4(CCC4)NC(=O)Cc5cccnc5)c(cc12)c6ccccc6,6.698970004336019
530,CHEMBL3672051,nM,203,COC(=O)c1cnn2cc(c(nc12)c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.692503962086787
531,CHEMBL3699766,nM,203,Cc1cc(c2cn[nH]c2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.692503962086787
532,CHEMBL3703132,nM,203,COC(=O)\C=C\c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.692503962086787
533,CHEMBL3699701,nM,204,COC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.690369832574101
534,CHEMBL521823,nM,204.0,CCn1c(nc2cncc(OCC3CCNCC3)c12)c4nonc4N,6.690369832574101
535,CHEMBL3703126,nM,210,Cn1cc(cn1)c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,6.6777807052660805
536,CHEMBL3699750,nM,210,Cc1ccn2c(c3ccccc3)c(nc2c1Cl)c4ccc(cc4)C5(N)CCC5,6.6777807052660805
537,CHEMBL258844,nM,210,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc7[nH]cnc7cc6nc5c8ccccc8)CC3,6.6777807052660805
538,CHEMBL606200,nM,210,CC(C)(C)c1ccc(CNC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34)cc1,6.6777807052660805
539,CHEMBL2325984,nM,210,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,6.6777807052660805
540,CHEMBL259967,nM,210,C(N1CCC(CC1)c2n[nH]c(n2)c3ccccn3)c4ccc(cc4)c5nc6ccncc6cc5c7ccccc7,6.6777807052660805
541,CHEMBL258696,nM,212,CCN(CC)CCNC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4,6.673664139071248
542,CHEMBL3672033,nM,214,COC(=O)c1cnn2cc(c3ccc(F)cc3F)c(nc12)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.669586226650809
543,CHEMBL3699721,nM,216,NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cccn4c3c5ccccc5,6.665546248849069
544,CHEMBL3944710,nM,220,Cc1cn2c(c3ccccc3)c(nc2c(C)n1)c4ccc(cc4)C5(N)CCC5,6.657577319177793
545,CHEMBL260670,nM,220,C(N1CCC(CC1)c2n[nH]c(n2)c3ccccn3)c4ccc(cc4)c5nc6ncccc6cc5c7ccccc7,6.657577319177793
546,CHEMBL3703148,nM,221,NC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.655607726314889
547,CHEMBL3672509,nM,222,NC(=O)\C=C\c1cnc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,6.653647025549361
548,CHEMBL3672086,nM,222,CSc1nc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6ncccn6)cc3)c(cn2n1)c7ccccc7,6.653647025549361
549,CHEMBL505758,nM,223,CN(C)CCNc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)c6nnc([nH]6)c7ccccn7)cc4,6.651695136951839
550,CHEMBL499961,nM,225,CN1CCN(CC1)c2ccc3nc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccc(N)nc8)cc5,6.647817481888637
551,CHEMBL3672014,nM,228,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5nc6ccc(F)cc6[nH]5)cc3)c(cn2n1)c7ccccc7,6.642065152999546
552,CHEMBL442718,nM,229,C(N1CCC(CC1)c2nnc([nH]2)c3ccccn3)c4ccc(cc4)c5nc6nc(ncc6cc5c7ccccc7)N8CCCCC8,6.6401645176601125
553,CHEMBL3699687,nM,229,Cc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.6401645176601125
554,CHEMBL447558,nM,230,Nc1ccc(cn1)c2nnc([nH]2)C3CCN(Cc4ccc(cc4)c5nc6nc(ccc6nc5c7ccccc7)N8CCN(CCO)CC8)CC3,6.638272163982407
555,CHEMBL3699726,nM,231,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cn[nH]c6,6.636388020107855
556,CHEMBL3699719,nM,233,CCOC(=O)c1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.632644078973981
557,CHEMBL253457,nM,239,Nc1ncnc2nc(c3ccc(CN4CCC(CC4)c5nc6ccc(F)cc6[nH]5)cc3)c(cc12)c7ccccc7,6.621602099051863
558,CHEMBL3699734,nM,239,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCC6CC6,6.621602099051863
559,CHEMBL3699684,nM,241,Cc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.617982957425132
560,CHEMBL488654,nM,243,C(N1CCC(CC1)c2nnc([nH]2)c3ccccn3)c4ccc(cc4)c5nc6nc(ncc6cc5c7ccccc7)N8CCOCC8,6.614393726401688
561,CHEMBL261247,nM,246,NC(C1CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4,6.609064892896621
562,CHEMBL2177380,nM,249,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3[C@@H](O)C[C@@H](C)c23)c4ccc(Cl)cc4,6.603800652904264
563,CHEMBL606467,nM,250.0,Cc1n[nH]c2ncc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c(nc3c6cocc6)C#N,6.6020599913279625
564,CHEMBL596990,nM,250,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N4CCc5ccccc5C4,6.6020599913279625
565,CHEMBL442919,nM,251.4,OCCNCc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,6.599634726650061
566,CHEMBL3672034,nM,253,Fc1ccc(cc1)c2cn3ccnc3nc2c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.596879478824182
567,CHEMBL3699723,nM,253,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C6CC6,6.596879478824182
568,CHEMBL3672037,nM,256,Cc1cn2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)c6cnc7ccccc7n6)cc4,6.59176003468815
569,CHEMBL383541,nM,257,N[C@H](COc1cncc(\C=C\c2ccncc2)c1)Cc3c[nH]c4ccccc34,6.590066876668706
570,CHEMBL402199,nM,259,Nc1ncnc2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7,6.586700235918748
571,CHEMBL261540,nM,260,C(N1CCC(CC1)c2cc([nH]n2)c3ccncc3)c4ccc(cc4)c5nc6ncccc6cc5c7ccccc7,6.585026652029182
572,CHEMBL227381,nM,260.0,Clc1ccc(COCCNCCNS(=O)(=O)c2cccc3cnccc23)cc1,6.585026652029182
573,CHEMBL3699694,nM,263,NC1(CCC1)c2ccc(cc2)c3nc4c(CO)cccn4c3c5ccccc5,6.580044251510242
574,CHEMBL3672489,nM,264,NC1(CCC1)c2ccc(cc2)c3nn4c(Br)cnc4cc3c5ccccc5,6.578396073130168
575,CHEMBL3699746,nM,267,COc1cncc(c1)c2cccn3c(c4ccccc4)c(nc23)c5ccc(cc5)C6(N)CCC6,6.573488738635424
576,CHEMBL403356,nM,267,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)c6nnc(N)s6)cc4,6.573488738635424
577,CHEMBL261260,nM,270,NC1CCN(CC1)c2ncnc3[nH]cnc23,6.568636235841012
578,CHEMBL3672040,nM,273,C(N1CCC(CC1)c2cnc3ccccc3n2)c4ccc(cc4)c5nc6nc(nn6cc5c7ccccc7)C8CC8,6.5638373529592435
579,CHEMBL401999,nM,274,Nc1nc(N)c2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4,6.562249437179612
580,CHEMBL3699685,nM,274,Cc1cccn2c(c3ccccc3)c(nc12)c4ccc(cc4)C5(N)CCC5,6.562249437179612
581,CHEMBL3699720,nM,277,NC1(CCC1)c2ccc(cc2)c3nc4c(F)cccn4c3c5ccccc5,6.557520230935552
582,CHEMBL3672485,nM,277,Cc1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.557520230935552
583,CHEMBL3672481,nM,278,CS(=O)(=O)c1ccc(cc1)c2cnc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,6.555955204081924
584,CHEMBL3699729,nM,279,CC(C)NC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.554395796726403
585,CHEMBL1258662,nM,279,N[C@H](Cc1ccc(Br)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.554395796726403
586,CHEMBL223339,nM,280.0,NC[C@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,6.552841968657781
587,CHEMBL259982,nM,280,C(N1CCC(CC1)c2cc([nH]n2)c3ccccn3)c4ccc(cc4)c5nc6ncccc6cc5c7ccccc7,6.552841968657781
588,CHEMBL272292,nM,281,OC(=O)c1ccc2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(nc2c1)c7ccccc7,6.55129368009492
589,CHEMBL402579,nM,281,Cc1nc2ccccc2n1C3CCN(Cc4ccc(cc4)c5nc6ncnc(N)c6cc5c7ccccc7)CC3,6.55129368009492
590,CHEMBL502113,nM,284,OCCN1CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)C8=CNC(=O)C=C8)cc5,6.546681659952963
591,CHEMBL3703128,nM,288,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccncc6,6.5406075122407685
592,CHEMBL259356,nM,290,NCC1CCN(CC1)c2ncnc3[nH]cnc23,6.537602002101044
593,CHEMBL3699670,nM,291,COc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.536107011014092
594,CHEMBL3699669,nM,293,Cc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.53313237964589
595,CHEMBL3699733,nM,295,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NC6CC6,6.530177984021837
596,CHEMBL450772,nM,297,O=S1(=O)CCN(CC1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.527243550682788
597,CHEMBL180231,nM,300,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)c5nc6cc7cn[nH]c7cc6nc5c8ccccc8)CC3,6.522878745280337
598,CHEMBL252856,nM,301,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)Nc6ccncc6)cc4,6.521433504406157
599,CHEMBL3703145,nM,305,CON(C)C(=O)c1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.515700160653214
600,CHEMBL3703149,nM,308,CNC(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.511449283499555
601,CHEMBL2012702,nM,311,CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(Br)c34)c1C,6.507239610973162
602,CHEMBL3703150,nM,313,CS(=O)(=O)Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.504455662453552
603,CHEMBL3699683,nM,313,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)C#N,6.504455662453552
604,CHEMBL3672013,nM,316,N#Cc1ccc2nc([nH]c2c1)C3CCN(Cc4ccc(cc4)c5nc6ccnn6cc5c7ccccc7)CC3,6.500312917381596
605,CHEMBL1096636,nM,316,CCn1c(nc2c(nc(OCCCCN)cc12)C#CC(C)(C)O)c3nonc3N,6.500312917381596
606,CHEMBL178468,nM,325,CC(C)Cc1nc(c2ccccc2)c(nc1O)c3ccc(CN4CCC(CC4)n5c(O)nc6ccccc56)cc3,6.488116639021126
607,CHEMBL3672510,nM,326,NC1(CCC1)c2ccc(cc2)c3nn4c(C=C)cnc4cc3c5ccccc5,6.486782399932061
608,CHEMBL3699671,nM,328,CCOc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.484126156288321
609,CHEMBL180058,nM,332,Cn1nnc(n1)c2ccc3nc(c4ccccc4)c(nc3c2)c5ccc(CN6CCC(CC6)n7c(O)nc8ccccc78)cc5,6.478861916295964
610,CHEMBL3672019,nM,332,Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ccnn6cc5c7ccccc7)CC3,6.478861916295964
611,CHEMBL3699741,nM,338,NC(=O)C1(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)CC1,6.471083299722345
612,CHEMBL2325987,nM,344,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(F)cc4,6.46344155742847
613,CHEMBL2177389,nM,356,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3CC[C@@H](CO)c23)c4ccc(Cl)cc4,6.448550002027124
614,CHEMBL3699693,nM,357,NC1(CCC1)c2ccc(cc2)c3nc4cc(CO)ccn4c3c5ccccc5,6.447331783887806
615,CHEMBL270444,nM,359,CCN(CC)CCNC(=O)c1ccc2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(nc2c1)c7ccccc7,6.44490555142168
616,CHEMBL3703121,nM,369,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cnc[nH]6,6.432973633840939
617,CHEMBL3672047,nM,374,Cc1nc2nc(c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c(c(NC7CCC7)n2n1)c8ccccc8,6.427128397799519
618,CHEMBL446779,nM,376.1,CN1CCN(Cc2nnc3c4cc(c5ccccc5)c(nc4ccn23)c6ccc(CN7CCC(CC7)c8n[nH]c(n8)c9ccccn9)cc6)CC1,6.424696666577601
619,CHEMBL3699703,nM,385,NC1(CCC1)c2ccc(cc2)c3nc4ccc(CO)cn4c3c5ccccc5,6.414539270491499
620,CHEMBL3699722,nM,385,NC1(CCC1)c2ccc(cc2)c3nc4ccc(F)cn4c3c5ccccc5,6.414539270491499
621,CHEMBL273160,nM,388,OC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4,6.411168274405792
622,CHEMBL3699761,nM,392,Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6,6.406713932979542
623,CHEMBL3703171,nM,397,NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cc(cn4c3c5ccccc5)C#N,6.401209493236885
624,CHEMBL389176,nM,400.0,NC(c1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34,6.3979400086720375
625,CHEMBL3544960,nM,402,NC[C@@](O)(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,6.39577394691553
626,CHEMBL3699678,nM,402,NC1(CCC1)c2ccc(cc2)c3nc4nc(ccn4c3c5ccccc5)N6C=CC=CC6=O,6.39577394691553
627,CHEMBL3699763,nM,410,Cc1cc(c2cccnc2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.3872161432802645
628,CHEMBL3699704,nM,416,COCCOc1ccn2c(c3ccccc3)c(nc2n1)c4ccc(cc4)C5(N)CCC5,6.380906669373257
629,CHEMBL3672022,nM,417,Cc1nc2nc(c3ccc(CN4CCC(CC4)n5ncc6c(N)ncnc56)cc3)c(cn2n1)c7ccccc7,6.379863945026242
630,CHEMBL3703159,nM,417,NC(=O)CCc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.379863945026242
631,CHEMBL3699690,nM,419,COCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.377785977033705
632,CHEMBL499683,nM,421,O[C@@H]1CN(CCN1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.375717904164332
633,CHEMBL3699724,nM,422,NC1(CCC1)c2ccc(cc2)c3nc4ccc(C=C)cn4c3c5ccccc5,6.374687549038326
634,CHEMBL3672011,nM,426,N#Cc1ccc2nc([nH]c2c1)C3CCN(Cc4ccc(cc4)c5nc6nccn6cc5c7ccccc7)CC3,6.370590400897282
635,CHEMBL3699673,nM,426,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C#N,6.370590400897282
636,CHEMBL227605,nM,430.0,NC(Cc1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34,6.366531544420413
637,CHEMBL3672494,nM,431,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(O)nc6,6.3655227298392685
638,CHEMBL1258898,nM,433,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.363512103646634
639,CHEMBL2035021,nM,435,NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5,6.361510743045363
640,CHEMBL3672024,nM,435,Cc1nc2nc(c3ccc(CN4CCC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c(cn2n1)c7ccccc7,6.361510743045363
641,CHEMBL3703154,nM,459,NC1(CCC1)c2ccc(cc2)c3nc4ccc(O)cn4c3c5ccccc5,6.338187314462739
642,CHEMBL3703130,nM,462,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccccn6,6.335358024443874
643,CHEMBL451961,nM,462,FC1(F)CCN(C1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.335358024443874
644,CHEMBL253458,nM,468,Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ncnc(N)c6cc5c7ccccc7)CC3,6.329754146925875
645,CHEMBL3699778,nM,475,Cc1cc([nH]n1)c2cc(C)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,6.323306390375134
646,CHEMBL3672069,nM,476,CNc1c(c2ccccc2)c(nc3nccn13)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.3223930472795065
647,CHEMBL2012703,nM,477,CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(c34)C(F)(F)F)c1C,6.3214816209598865
648,CHEMBL3699745,nM,480,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cccc(F)c6,6.318758762624412
649,CHEMBL3699731,nM,482,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCCO,6.31695296176115
650,CHEMBL508861,nM,483.3,ClCc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,6.31578320486112
651,CHEMBL3703165,nM,486,COC(=O)COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.313363730737707
652,CHEMBL252261,nM,494,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5n[nH]c(n5)c6ccccc6)cc4,6.306273051076353
653,CHEMBL513728,nM,500,NC[C@@H](Cc1ccccc1)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34,6.301029995663981
654,CHEMBL3703122,nM,504,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ncc[nH]6,6.297569463554474
655,CHEMBL3672031,nM,509,CC(C)c1nc2nc(c3ccc(CN4CCC(CC4)c5cnc6ccccc6n5)cc3)c(cn2n1)c7ccccc7,6.293282217663242
656,CHEMBL227029,nM,510.0,NCC(c1ccccc1)c2ccc(cc2)c3cn[nH]c3,6.292429823902063
657,CHEMBL3699732,nM,515,COCCNC(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.288192770958808
658,CHEMBL3699760,nM,516,Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6,6.287350298372789
659,CHEMBL3699718,nM,519,NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C(=O)N6CCCC6,6.284832642151542
660,CHEMBL3699744,nM,521,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc(F)cc6,6.283162276700475
661,CHEMBL252455,nM,529,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nnc(N)s5)cc4,6.276544327964814
662,CHEMBL506434,nM,539,CN1CCN(CC1)c2nccc3nc(c4ccc(CN5CCC(CC5)c6nnc([nH]6)c7ccccn7)cc4)c(cc23)c8ccccc8,6.268411234813261
663,CHEMBL3699672,nM,550,NC1(CCC1)c2ccc(cc2)c3nc4ncc(cn4c3c5ccccc5)c6ccccc6,6.259637310505756
664,CHEMBL401622,nM,556,Cn1nc(N)c2cc(c3ccccc3)c(nc12)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4,6.2549252084179425
665,CHEMBL3699664,nM,563,NC1(CCC1)c2ccc(cc2)c3nc4ncccn4c3c5ccccc5,6.249491605148654
666,CHEMBL3699681,nM,564,NC1(CCC1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5,6.248720896016658
667,CHEMBL270815,nM,577,Nc1nc(O)nc2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7,6.238824186844269
