,ChEMBL_ID,smiles,pIC50
376,CHEMBL3699671,CCOc1cnc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.484126156288321
377,CHEMBL3672019,Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ccnn6cc5c7ccccc7)CC3,6.478861916295964
378,CHEMBL3699741,NC(=O)C1(COc2ccn3c(c4ccccc4)c(nc3n2)c5ccc(cc5)C6(N)CCC6)CC1,6.471083299722345
379,CHEMBL2325987,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(F)cc4,6.46344155742847
380,CHEMBL2177389,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3CC[C@@H](CO)c23)c4ccc(Cl)cc4,6.448550002027124
381,CHEMBL3699693,NC1(CCC1)c2ccc(cc2)c3nc4cc(CO)ccn4c3c5ccccc5,6.447331783887807
382,CHEMBL3703121,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cnc[nH]6,6.4329736338409385
383,CHEMBL3699703,NC1(CCC1)c2ccc(cc2)c3nc4ccc(CO)cn4c3c5ccccc5,6.414539270491499
384,CHEMBL3699722,NC1(CCC1)c2ccc(cc2)c3nc4ccc(F)cn4c3c5ccccc5,6.414539270491499
385,CHEMBL3699761,Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6,6.406713932979543
386,CHEMBL3703171,NC1(CCC1)c2ccc(cc2)c3nc4c(Cl)cc(cn4c3c5ccccc5)C#N,6.401209493236885
387,CHEMBL389176,NC(c1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34,6.3979400086720375
388,CHEMBL3544960,NC[C@@](O)(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,6.39577394691553
389,CHEMBL3699678,NC1(CCC1)c2ccc(cc2)c3nc4nc(ccn4c3c5ccccc5)N6C=CC=CC6=O,6.39577394691553
390,CHEMBL3699763,Cc1cc(c2cccnc2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.3872161432802645
391,CHEMBL3672022,Cc1nc2nc(c3ccc(CN4CCC(CC4)n5ncc6c(N)ncnc56)cc3)c(cn2n1)c7ccccc7,6.379863945026242
392,CHEMBL3703159,NC(=O)CCc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.379863945026242
393,CHEMBL3699690,COCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.377785977033705
394,CHEMBL499683,O[C@@H]1CN(CCN1)c2ncc3cc(c4ccccc4)c(nc3n2)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,6.375717904164333
395,CHEMBL3699724,NC1(CCC1)c2ccc(cc2)c3nc4ccc(C=C)cn4c3c5ccccc5,6.374687549038327
396,CHEMBL3699673,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C#N,6.3705904008972825
397,CHEMBL227605,NC(Cc1ccccc1)c2ccc(cc2)c3ncnc4[nH]cnc34,6.366531544420412
398,CHEMBL3672494,NC1(CCC1)c2ccc(cc2)c3nn4c(cnc4cc3c5ccccc5)c6ccc(O)nc6,6.3655227298392685
399,CHEMBL1258898,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.3635121036466336
400,CHEMBL2035021,NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5,6.361510743045362
401,CHEMBL3672024,Cc1nc2nc(c3ccc(CN4CCC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c(cn2n1)c7ccccc7,6.361510743045362
402,CHEMBL3703154,NC1(CCC1)c2ccc(cc2)c3nc4ccc(O)cn4c3c5ccccc5,6.338187314462737
403,CHEMBL3703130,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ccccn6,6.335358024443876
404,CHEMBL253458,Nc1ncnc2c1cnn2C3CCN(Cc4ccc(cc4)c5nc6ncnc(N)c6cc5c7ccccc7)CC3,6.329754146925875
405,CHEMBL3699778,Cc1cc([nH]n1)c2cc(C)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,6.323306390375134
406,CHEMBL3672069,CNc1c(c2ccccc2)c(nc3nccn13)c4ccc(CN5CC(C5)c6n[nH]c(n6)c7ccccn7)cc4,6.3223930472795065
407,CHEMBL2012703,CN(C)CCNc1cc(Cl)cc(N2CCN(CC2)c3ncnc4[nH]nc(c34)C(F)(F)F)c1C,6.321481620959887
408,CHEMBL3699745,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6cccc(F)c6,6.318758762624412
409,CHEMBL3699731,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)C(=O)NCCO,6.31695296176115
410,CHEMBL3703165,COC(=O)COc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.313363730737708
411,CHEMBL513728,NC[C@@H](Cc1ccccc1)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34,6.301029995663981
412,CHEMBL3703122,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6ncc[nH]6,6.297569463554474
413,CHEMBL227029,NCC(c1ccccc1)c2ccc(cc2)c3cn[nH]c3,6.292429823902062
414,CHEMBL3699760,Cc1c(Cl)cn2c(c3ccccc3)c(nc2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6,6.28735029837279
415,CHEMBL3699718,NC1(CCC1)c2ccc(cc2)c3nc4cc(ccn4c3c5ccccc5)C(=O)N6CCCC6,6.284832642151543
416,CHEMBL3699744,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc(F)cc6,6.283162276700474
417,CHEMBL3699672,NC1(CCC1)c2ccc(cc2)c3nc4ncc(cn4c3c5ccccc5)c6ccccc6,6.259637310505756
418,CHEMBL3699664,NC1(CCC1)c2ccc(cc2)c3nc4ncccn4c3c5ccccc5,6.249491605148653
419,CHEMBL3699681,NC1(CCC1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5,6.248720896016657
420,CHEMBL3703146,Nc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.23210238398191
421,CHEMBL3703123,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cc[nH]n6,6.224753740259764
422,CHEMBL3672010,C(N1CCC(CC1)c2nc3cccnc3[nH]2)c4ccc(cc4)c5nc6nccn6cc5c7ccccc7,6.216811308924742
423,CHEMBL3703168,NC1(CCC1)c2ccc(cc2)c3nc4ccc(cn4c3c5ccccc5)c6cccnc6O,6.210419287835574
424,CHEMBL3703103,NC1(CCC1)c2ccc(cc2)c3nc4cc(C=C)ccn4c3c5ccccc5,6.20690839982342
425,CHEMBL1258551,Cc1ccc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc1,6.200659450546419
426,CHEMBL2177819,Nc1ncccc1c2nc3cccnc3n2c4ccc(CNC(=O)c5ccccc5)cc4,6.180456064458131
427,CHEMBL605326,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N4CCCC4c5ccccc5,6.167491087293763
428,CHEMBL3640020,Cc1cc([nH]n1)c2ccc3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c2,6.163675884293247
429,CHEMBL255360,Nc1ncnc2nc(c3ccc(CN4CCC(CC4)n5cnc6c(N)ncnc56)cc3)c(cc12)c7ccccc7,6.157390760389438
430,CHEMBL2177818,Nc1ncccc1c2nc3cccnc3n2c4ccc(CC(=O)Nc5ccccc5)cc4,6.154901959985742
431,CHEMBL3703155,NC1(CCC1)c2ccc(cc2)c3nc4c(O)cccn4c3c5ccccc5,6.152427340857887
432,CHEMBL1257163,N[C@H](Cc1ccc(cc1)C(F)(F)F)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.150580586203098
433,CHEMBL2325986,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4,6.149353764816933
434,CHEMBL3703142,Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.148130399270233
435,CHEMBL3699765,Cc1cc(c2ccn[nH]2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.133122185662501
436,CHEMBL188434,CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N,6.1301817920206725
437,CHEMBL3699748,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc7cn[nH]c7c6,6.125518182300532
438,CHEMBL3672029,COC(=O)c1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.118615343229427
439,CHEMBL3699692,CC(O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.114073660198567
440,CHEMBL261249,NCC1CCN(CC1)c2ncnc3[nH]ccc23,6.113509274827518
441,CHEMBL3699740,NC1(CCC1)c2ccc(cc2)c3nc4nc(OCCN5CCCC5=O)ccn4c3c6ccccc6,6.1095789811990855
442,CHEMBL2177826,Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)C6CCCC6,6.096910013008058
443,CHEMBL3672094,OCc1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.096367483915763
444,CHEMBL2325990,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,6.094204119632131
445,CHEMBL265451,NC1CCN(CC1)c2ncnc3[nH]ncc23,6.080921907623925
446,CHEMBL2325742,C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.077793722560982
447,CHEMBL3703152,N[C@@]1(C[C@H](O)C1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5,6.059981844992336
448,CHEMBL1258899,N[C@H](Cc1ccc(F)c(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.059483515067433
449,CHEMBL264965,NC1CCN(CC1)c2ccnc3[nH]ccc23,6.055517327849832
450,CHEMBL265193,NCC1CCN(CC1)c2ncnc3[nH]ncc23,6.036212172654443
451,CHEMBL252457,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)N)cc4,6.032452023781137
452,CHEMBL3982161,NC1(CCC1)c2ccc(cc2)c3nc4c(O)nccn4c3c5ccccc5,6.013228265733755
453,CHEMBL493911,CCn1c(nc2cncc(OC3CCNCC3)c12)c4nonc4N,6.0
454,CHEMBL1258779,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.97183558057553
455,CHEMBL3672016,C(N1CCC(CC1)c2nc3cccnc3[nH]2)c4ccc(cc4)c5nc6ccnn6cc5c7ccccc7,5.966576244513051
456,CHEMBL3703170,Cc1cccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n12,5.961379838050298
457,CHEMBL3672056,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6cnccn6)cc3)c(cn2n1)c7ccc(F)cc7F,5.958607314841776
458,CHEMBL572629,CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,5.928486194904911
459,CHEMBL3667045,C(N1CCC(CC1)c2nc3ccncc3[nH]2)c4ccc(cc4)c5nc6nccn6cc5c7ccccc7,5.9136401693252525
460,CHEMBL255559,Nc1nn(CCO)c2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7,5.9108016331948505
461,CHEMBL1258442,N[C@H](Cc1ccc(F)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.890084136976206
462,CHEMBL3703160,CCC(=O)CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.880084589742007
463,CHEMBL3699769,Cc1cc(C(=O)N)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.8616973018337175
464,CHEMBL2035019,NC1(CCC1)c2ccc(cc2)c3nn4ccnc4cc3c5ccccc5,5.841939206063395
465,CHEMBL3699737,CN(C)C(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.828858848971617
466,CHEMBL1258550,COc1ccc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc1,5.828273546346768
467,CHEMBL564972,O=C1COc2ccc(cc2N1)c3cc(cc(n3)c4ccc5OC(=O)Nc5c4)c6ccccc6,5.823908740944319
468,CHEMBL3699725,NC1(CCC1)c2ccc(cc2)c3nc4c(C=C)cccn4c3c5ccccc5,5.79805693659835
469,CHEMBL375509,CNCc1cccc(c1)c2ncnc3[nH]cnc23,5.795880017344077
470,CHEMBL3672479,Cc1cnc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,5.762959208620808
471,CHEMBL1956071,CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)c4nonc4N,5.709965388637482
472,CHEMBL2177376,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNCC(F)(F)F)c4ccc(Cl)cc4)c12,5.697885623043799
473,CHEMBL3703167,NC1(CCC1)c2ccc(cc2)c3nc4cc(O)ccn4c3c5ccccc5,5.693360558975737
474,CHEMBL252653,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)NCCC(=O)N)cc4,5.676541633150532
475,CHEMBL523695,CCn1c(nc2cncc(C(=O)N3CC[C@@H](N)C3)c12)c4nonc4N,5.6307841425898575
476,CHEMBL493066,CCn1c(nc2cncc(C(=O)N3CCNCC3)c12)c4nonc4N,5.600326278518962
477,CHEMBL494662,CCn1c(nc2cncc(C(=O)NC3CCNCC3)c12)c4nonc4N,5.590066876668706
478,CHEMBL226870,NCCCc1ccc(cc1)c2cn[nH]c2,5.522878745280337
479,CHEMBL2012701,CCc1n[nH]c2ncnc(N3CCN(CC3)c4cc(Cl)cc(NCCN(C)C)c4C)c12,5.519849274726719
480,CHEMBL227998,NCCc1cccc(c1)c2ncnc3[nH]cnc23,5.494850021680094
481,CHEMBL2177383,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3c2[C@H](C)CC3(F)F)c4ccc(Cl)cc4,5.3791355247348775
482,CHEMBL590109,NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,5.3767507096020974
483,CHEMBL1258441,N[C@H](Cc1ccc(cc1)C#N)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.359419193510346
484,CHEMBL3672504,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(cc4)C(=O)N)c5ccc(cc5)C6(N)CCC6,5.316682738078118
485,CHEMBL1257281,COc1cc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc(OC)c1,5.305307073668517
486,CHEMBL1257280,N[C@H](Cc1cc(F)cc(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.298691114771924
487,CHEMBL3672503,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6,5.29183414214446
488,CHEMBL252654,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)NC(=O)CNC(=O)C)cc4,5.2901366825596
489,CHEMBL228224,Cc1n[nH]cc1c2ccc(CCN)cc2,5.2839966563652006
490,CHEMBL3672505,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6,5.281664421091493
491,CHEMBL1258778,N[C@H](Cc1cccc(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.2528990686350125
492,CHEMBL593573,CCNc1nc(c2cocc2)c(cc1OC[C@@H](N)Cc3ccccc3)c4cnc5[nH]nc(C)c5n4,5.200659450546418
493,CHEMBL376388,CNCc1ccc(cc1)c2ncnc3[nH]cnc23,5.161150909262744
494,CHEMBL2325988,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4,5.090925598599097
495,CHEMBL1258329,N[C@H](Cc1ccccc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.077689836785604
496,CHEMBL2325991,COc1ccc(cc1OC)C(C)NC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34,5.066613958096946
497,CHEMBL227727,NCCc1ccc(cc1)c2ncnc3[nH]cnc23,5.022276394711152
498,CHEMBL2420911,C1CNCC2(C1)CCN(CC2)c3ncnc4[nH]cnc34,5.022276394711152
499,CHEMBL493067,CCn1c(nc2cncc(C(=O)NC3CCCNC3)c12)c4nonc4N,5.0
500,CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc23)c4nc(Nc5ccccc5)ncc14,5.0
501,CHEMBL226766,Cc1[nH]ncc1c2ccc(CN)cc2,4.920818753952375
502,CHEMBL440560,O=C1NC(=C(N=C1)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,4.804100347590767
503,CHEMBL2325989,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4,4.782568700732144
504,CHEMBL3672513,Cc1nc2cc(c3ccccc3)c(nn2c1C=C)c4ccc(cc4)C5(N)CCC5,4.777569685339508
505,CHEMBL3672501,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)c(CO)c4)c5ccc(cc5)C6(N)CCC6,4.776633873560139
506,CHEMBL3672500,Cc1nc2cc(c3ccccc3)c(nn2c1c4cccc(c4)C(=O)N)c5ccc(cc5)C6(N)CCC6,4.775622347838193
507,CHEMBL3672506,Cc1cc([nH]n1)c2c(C)nc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,4.7657358756212105
508,CHEMBL252260,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN(C)CCc5cn[nH]c5)cc4,4.757707095017069
509,CHEMBL428462,Clc1ccc(cc1)C2(CCNCC2)c3ccc(cc3)c4cn[nH]c4,4.7447274948966935
510,CHEMBL3672514,CCc1c(C)nc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,4.698970004336019
511,CHEMBL3639713,Cc1cn2nc(c3ccc(cc3)C4(N)CCC4)c(cc2n1)c5ccccc5,4.698970004336019
512,CHEMBL362455,CC(C)(N)c1ccc(cc1)c2nc3ccccc3nc2c4ccccc4,4.638272163982408
513,CHEMBL178397,CC1=NC(=C(NC1=O)c2ccccc2)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3,4.619788758288394
514,CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,4.6020599913279625
515,CHEMBL1258663,N[C@H](Cc1ccccc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34,4.576754126063191
516,CHEMBL223393,NCC(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,4.508638306165727
517,CHEMBL227924,NC[C@@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,4.4685210829577455
518,CHEMBL1257164,N[C@H](Cc1ccc(cc1)c2ccccc2)C(=O)N3CCN(CC3)c4ncnc5ccccc45,4.422209581778241
519,CHEMBL264667,NC(=O)C1CCN(CC1)c2ncnc3[nH]cnc23,4.3872161432802645
520,CHEMBL2177830,Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)c6ccccc6,4.292429823902062
521,CHEMBL264666,C1CCN(CC1)c2ncnc3[nH]cnc23,4.229147988357856
522,CHEMBL2420909,C1CCC2(CCN(CC2)c3ncnc4[nH]cnc34)NC1,4.180456064458132
523,CHEMBL540487,Cc1n[nH]c(C)c1c2ccccc2,4.142667503568732
524,CHEMBL228114,Cc1n[nH]cc1c2ccccc2,4.096910013008056
525,CHEMBL265194,Cc1nc2c(ncnc2[nH]1)N3CCC(N)CC3,3.9586073148417746
526,CHEMBL390066,c1ccc(cc1)c2cn[nH]c2,3.8696662315049934
527,CHEMBL1609052,Cc1n[nH]c(N)c1c2ccccc2,3.1804560644581317
